Date,carbon.Price,carbon.Open,carbon.High,carbon.Low,carbon.Vol,clean,oil.Price,oil.Open,oil.High,oil.Low,oil.Vol,wtioil.Price,wtioil.Open,wtioil.High,wtioil.Low,wtioil.Vol,ttfngas.Price,ttfngas.Open,ttfngas.High,ttfngas.Low,ttfngas.Vol,ngas.Price,ngas.Open,ngas.High,ngas.Low,ngas.Vol,coal.Price,coal.Open,coal.High,coal.Low,coal.Vol,newcoal.Price,newcoal.Open,newcoal.High,newcoal.Low,newcoal.Vol,stoxx.Price,stoxx.Open,stoxx.High,stoxx.Low,stoxx.Vol,cac.Price,cac.Open,cac.High,cac.Low,cac.Vol,dax.Price,dax.Open,dax.High,dax.Low,dax.Vol,mib.Price,mib.Open,mib.High,mib.Low,mib.Vol,ibex.Price,ibex.Open,ibex.High,ibex.Low,ibex.Vol,ftse.Price,ftse.Open,ftse.High,ftse.Low,ftse.Vol,n4j24.Price,n8j24.Price,ygj24.Price,zgh24.Price,ruh24.Price,rvh24.Price,x1h24.Price,x2h24.Price,yih24.Price,zih24.Price,zuj24.Price,zvj24.Price,inkj24.Price,jntj24.Price,jzj24.Price,lvh24.Price,dsh24.Price,hoj24.Price,rbk24.Price,lfk24.Price
2023-11-09,77.3,75.65,77.69,75.19,22.23,838.36,80.01,79.7,81.48,79.44,306.11,75.74,75.65,77.16,75.21,303.43,48.129,45.5,49.185,45.05,70.71,122.06,114.5,124.5,114.5,8.21,126.55,127.0,127.0,127.0,0.0,123.0,123.0,123.0,122.5,0.03,447.8,443.87,448.16,442.83,170980.0,7113.66,7043.88,7122.51,7025.61,55000.0,15352.54,15246.5,15364.49,15212.99,68380.0,28644.09,28443.43,28691.79,28386.64,439190.0,9405.2,9293.2,9420.2,9291.2,133340.0,7455.67,7401.72,7465.31,7367.21,657630.0,104.62,110.21,109.37,137.73,114.97,129.1,110.07,124.57,133.1,141.04,104.32,101.38,15.305,15.355,50.719,113.75,78.903,2.577,2.356,757.75
2023-11-10,78.5,77.69,78.85,76.29,18.97,825.36,81.43,79.85,82.06,79.79,249.55,77.17,75.59,77.73,75.31,267.0,46.632,48.69,48.69,45.53,78.09,117.77,122.02,125.76,115.0,8.11,124.7,124.7,124.7,124.7,,123.25,123.25,123.25,123.25,,443.31,446.64,446.64,441.13,171420.0,7045.04,7079.4,7083.12,7006.09,54100.0,15234.39,15296.58,15309.52,15171.58,77010.0,28504.43,28562.96,28581.31,28390.37,366610.0,9371.7,9364.5,9415.2,9329.3,122580.0,7360.55,7455.67,7455.67,7319.96,833640.0,103.06,108.96,107.61,135.49,112.34,127.02,108.63,121.97,131.1,139.31,103.95,98.77,14.82,14.841,49.384,108.6,80.022,2.5989,2.3876,762.25
2023-11-13,77.04,78.5,78.92,76.17,19.75,825.22,82.52,81.43,82.84,80.41,243.3,78.26,77.15,78.64,76.21,262.9,47.873,46.0,48.225,44.5,69.9,119.66,116.8,123.39,112.27,12.22,124.7,123.5,124.6,123.0,0.02,122.0,122.0,122.0,122.0,,446.62,444.84,447.07,444.68,163550.0,7087.06,7069.88,7103.67,7056.09,48080.0,15345.0,15285.12,15346.79,15252.27,65170.0,28925.26,28623.4,28928.19,28623.4,520370.0,9461.7,9415.9,9463.3,9401.0,142300.0,7425.83,7360.55,7426.14,7360.55,648850.0,102.68,108.37,109.2,136.08,116.16,125.57,109.36,122.97,132.62,140.72,105.01,100.92,15.146,15.138,50.325,108.85,81.005,2.6577,2.424,776.25
2023-11-14,78.57,77.39,79.09,76.6,19.81,875.95,82.47,82.71,83.97,82.06,248.94,78.26,78.53,79.77,77.79,263.0,47.608,47.5,48.01,45.995,72.74,119.11,117.5,120.02,115.1,10.62,,,,,,122.5,122.5,122.5,122.5,,452.6,446.96,453.36,446.38,218540.0,7185.68,7098.72,7207.77,7083.23,65730.0,15614.43,15358.59,15632.44,15337.6,98890.0,29344.43,29015.13,29412.71,28976.34,571960.0,9623.3,9489.3,9636.6,9471.8,171920.0,7440.47,7425.83,7456.63,7386.66,881440.0,103.53,109.26,111.17,136.25,115.45,126.24,110.69,123.38,133.85,144.21,106.12,104.78,15.379,15.393,49.904,108.45,80.977,2.6608,2.4139,783.75
2023-11-15,79.8,78.57,80.27,78.57,20.26,890.52,81.18,82.39,83.04,80.79,299.42,76.66,78.17,78.77,76.31,282.3,47.037,47.985,49.4,46.235,75.54,118.15,120.85,124.11,116.29,9.15,,,,,,123.25,123.25,123.25,123.25,,454.52,453.08,456.53,453.08,189790.0,7209.61,7214.69,7245.37,7198.91,73270.0,15748.17,15631.67,15759.84,15628.19,91670.0,29466.93,29388.98,29561.3,29374.18,480570.0,9640.7,9634.5,9684.9,9604.0,161160.0,7486.91,7440.47,7533.77,7440.47,738500.0,104.7,110.22,111.16,137.19,113.72,127.25,109.66,125.68,131.7,142.01,106.65,104.87,15.234,15.314,49.335,107.8,80.004,2.6609,2.3949,775.5
2023-11-16,77.2,79.8,79.89,76.49,23.12,885.6,77.42,80.98,81.17,76.6,441.64,72.9,76.6,76.63,72.16,125.17,45.849,47.2,47.88,45.42,65.58,115.47,119.0,120.45,114.87,8.74,,,,,,123.1,123.1,123.1,123.1,,451.27,453.65,454.43,451.27,182830.0,7168.4,7203.96,7210.01,7168.4,53810.0,15786.61,15806.91,15862.09,15783.51,68440.0,29258.1,29452.7,29567.55,29258.1,457590.0,9667.4,9654.6,9710.4,9652.5,132370.0,7410.97,7486.91,7492.84,7409.4,750610.0,102.71,108.44,108.94,135.03,109.73,123.9,106.31,123.0,128.21,139.57,103.82,102.04,14.92,14.915,48.321,107.2,76.978,2.5584,2.2971,750.75
2023-11-17,76.23,77.09,77.68,76.02,15.96,888.54,80.61,77.55,80.81,77.28,340.03,75.89,72.97,75.99,72.75,101.48,45.064,46.2,46.85,44.745,55.78,113.74,116.25,118.15,113.0,6.98,120.9,121.7,122.0,121.7,0.04,123.25,123.25,123.25,123.25,,455.82,452.04,456.63,452.04,192580.0,7233.91,7196.69,7246.72,7196.69,63670.0,15919.16,15828.78,15952.45,15826.67,81130.0,29498.43,29319.73,29540.21,29319.73,451530.0,9761.4,9696.8,9774.7,9693.6,249660.0,7504.25,7410.97,7509.0,7410.0,667070.0,102.5,108.25,107.56,136.48,106.83,123.33,104.23,121.43,125.27,135.14,103.11,101.05,14.664,14.712,47.482,106.6,79.841,2.6095,2.3736,762.0
2023-11-20,76.66,76.63,77.8,76.15,15.54,902.27,82.32,80.3,82.94,79.58,248.33,77.6,75.65,78.22,75.65,27.25,45.821,48.165,48.165,45.12,70.6,116.27,119.0,120.08,114.76,9.74,122.5,121.5,121.5,121.5,0.0,122.5,122.5,122.5,122.5,,456.26,455.68,456.59,455.01,137180.0,7246.93,7242.4,7267.04,7236.02,41810.0,15901.33,15915.24,15929.93,15854.82,93610.0,29541.9,29452.02,29580.94,29422.24,395890.0,9839.0,9760.9,9857.0,9759.7,144060.0,7496.36,7504.25,7506.0,7472.65,466750.0,103.92,109.65,107.8,138.06,107.22,124.28,104.87,122.14,125.67,136.0,103.51,102.72,14.904,14.893,48.038,107.25,81.6,2.6742,2.4136,782.75
2023-11-21,75.21,76.61,76.71,75.08,16.44,890.64,82.45,82.13,82.54,81.43,238.51,77.77,77.65,77.92,76.92,238.63,44.065,46.495,46.545,43.15,71.44,111.82,120.0,120.0,109.11,9.48,122.4,122.4,122.4,122.4,,122.3,122.3,122.3,122.3,,455.85,456.18,456.66,455.08,144530.0,7229.45,7231.04,7248.06,7214.39,39930.0,15900.53,15911.02,15948.07,15891.31,70930.0,29153.42,29503.24,29537.45,29153.42,480210.0,9827.5,9830.4,9858.4,9801.7,141830.0,7481.99,7496.36,7496.86,7446.68,518870.0,100.76,106.3,104.95,129.56,106.56,129.17,102.19,118.53,124.49,135.19,99.9,99.12,14.423,14.478,46.564,107.0,81.748,2.7155,2.4243,783.5
2023-11-22,75.1,75.37,76.2,74.88,18.87,886.76,81.96,82.47,82.65,78.41,367.18,77.1,77.77,77.97,73.79,389.33,44.616,44.55,45.5,43.25,73.02,113.05,112.99,114.73,109.4,7.52,122.85,122.5,122.5,122.5,0.0,122.15,122.15,122.15,122.15,,457.24,456.1,458.31,456.1,141430.0,7260.73,7252.01,7274.77,7243.83,40260.0,15957.82,15965.13,15998.41,15931.74,58760.0,29154.91,29241.7,29360.65,29097.92,3050.0,9887.4,9853.4,9897.2,9847.1,125070.0,7469.51,7481.99,7504.51,7452.0,627380.0,102.42,109.06,104.08,127.4,105.72,126.36,102.47,116.24,124.64,135.24,99.36,96.66,14.433,14.427,46.884,108.05,81.103,2.6781,2.4116,771.25
2023-11-23,76.57,75.3,77.22,74.88,20.68,887.79,81.42,81.6,81.63,80.19,108.32,76.34,76.69,76.81,75.31,,46.834,46.0,47.215,44.8,91.49,119.87,116.84,121.11,114.31,13.96,123.65,123.3,123.3,123.3,0.0,122.15,122.15,122.15,122.15,,458.47,457.58,458.73,457.1,121880.0,7277.93,7274.25,7285.29,7263.67,31470.0,15994.73,15976.62,16005.45,15958.06,38720.0,29235.71,29220.64,29273.32,29079.75,2670.0,9905.5,9891.0,9921.1,9873.9,111600.0,7483.58,7469.51,7494.77,7450.6,607420.0,105.04,112.21,106.82,129.45,109.66,126.85,106.38,118.66,130.59,135.72,101.35,98.06,,,48.615,110.55,80.418,,,778.5
2023-11-24,76.46,76.68,77.19,76.0,13.7,880.64,80.58,81.4,82.2,80.13,114.14,75.54,76.79,77.09,75.07,281.15,46.657,45.97,47.585,45.65,68.54,119.79,118.75,122.87,117.5,13.66,123.75,120.25,120.25,120.25,,122.0,128.0,128.0,128.0,,459.98,458.18,460.2,457.81,115780.0,7292.8,7275.0,7298.91,7268.58,37990.0,16029.49,15988.19,16041.17,15972.67,46230.0,29432.3,29277.4,29438.34,29191.64,4160.0,9939.0,9907.9,9957.3,9901.9,93310.0,7488.2,7483.58,7494.72,7450.12,528510.0,104.58,111.61,106.17,130.91,109.73,127.01,106.13,120.49,130.28,140.35,101.71,100.96,15.0,15.089,48.345,112.7,79.817,2.6387,2.3612,786.5
2023-11-27,73.07,76.34,76.5,72.79,28.36,877.19,79.98,80.4,81.17,79.13,157.36,74.86,75.31,76.23,74.06,289.56,43.984,46.5,46.745,43.5,60.87,112.21,117.0,117.0,111.83,11.28,116.7,118.1,118.1,116.85,0.13,127.5,128.0,128.0,128.0,0.02,458.41,459.63,460.15,458.3,121180.0,7265.49,7292.91,7307.67,7265.49,38500.0,15966.37,16007.26,16039.42,15957.96,50570.0,29342.29,29429.82,29479.62,29252.87,392660.0,9936.1,9925.9,9983.9,9925.8,112100.0,7460.7,7488.2,7488.26,7452.18,398900.0,100.26,106.89,101.67,126.49,105.52,123.96,100.93,115.77,125.21,135.53,96.79,95.71,14.271,14.358,46.142,109.75,79.38,2.6239,2.3621,772.75
2023-11-28,72.5,73.04,73.71,72.01,23.92,884.94,81.68,80.19,82.16,79.8,112.5,76.41,75.07,77.02,74.64,286.62,42.774,44.595,44.75,41.9,65.99,108.68,114.25,114.5,107.0,9.81,114.85,115.5,115.6,114.05,0.22,127.45,127.45,127.45,127.45,0.01,457.04,457.72,457.72,455.08,142650.0,7250.13,7230.74,7253.42,7213.74,42470.0,15992.67,15939.19,15993.42,15915.4,60600.0,29376.74,29315.92,29378.35,29186.79,310410.0,10003.4,9924.6,10014.3,9919.5,118650.0,7455.24,7460.7,7461.13,7403.25,599930.0,98.13,104.91,98.83,125.48,103.5,120.29,98.68,115.3,122.42,133.05,93.92,91.94,13.967,13.985,45.016,108.5,80.758,2.6759,2.4032,783.75
2023-11-29,70.78,72.33,73.25,70.56,28.53,894.39,83.1,81.91,83.25,80.96,98.24,77.86,76.56,78.09,75.67,322.17,40.36,42.15,43.1,39.75,60.64,102.34,107.0,109.25,100.15,13.12,114.4,114.25,115.0,114.25,0.07,127.85,129.0,129.0,129.0,0.19,459.1,456.78,459.95,456.69,163460.0,7267.64,7241.41,7296.4,7241.41,53870.0,16166.45,16013.16,16208.97,16010.48,69370.0,29688.45,29408.88,29729.88,29402.91,586940.0,10062.6,10027.7,10097.9,10018.4,129370.0,7423.46,7455.24,7457.48,7408.79,531530.0,93.13,99.96,94.5,119.77,98.5,117.12,94.71,111.5,115.74,123.47,90.36,90.34,13.225,13.258,42.755,107.65,81.934,2.6801,2.4428,777.0
2023-11-30,70.56,70.55,71.71,70.44,26.25,903.46,82.83,82.78,84.75,82.58,15.08,75.96,77.75,79.6,75.05,559.17,42.091,40.465,43.05,40.2,63.61,107.13,103.5,109.3,103.15,6.31,118.9,116.5,116.5,116.5,0.02,132.15,132.15,132.15,132.15,0.21,461.61,459.7,462.06,458.38,355880.0,7310.77,7276.87,7321.47,7255.04,126880.0,16215.43,16204.74,16262.96,16169.11,108530.0,29737.38,29793.41,29882.68,29645.18,872070.0,10058.2,10082.4,10103.8,10053.8,252840.0,7453.75,7423.46,7497.68,7387.09,1270000.0,93.71,100.3,95.24,120.71,98.35,114.91,94.88,113.14,117.02,125.23,90.86,88.93,13.405,13.383,43.561,109.2,79.991,2.6308,2.3857,761.5
2023-12-01,72.45,70.79,73.13,70.57,21.53,918.48,78.88,80.67,81.54,78.75,350.25,74.07,75.59,76.76,73.93,358.98,43.496,42.5,44.15,41.7,69.15,109.65,107.8,111.1,106.0,6.95,120.4,120.0,120.0,119.0,0.07,133.5,133.5,133.5,133.5,0.16,466.2,461.9,466.24,461.9,141410.0,7346.15,7336.55,7360.1,7313.19,53500.0,16397.52,16296.92,16399.06,16279.45,68140.0,29928.45,29835.59,29943.94,29755.02,372550.0,10140.8,10084.5,10140.8,10080.9,117750.0,7529.35,7453.75,7538.71,7453.75,549090.0,95.72,101.4,97.14,120.49,99.1,113.92,96.87,113.53,119.05,128.98,92.67,90.04,13.749,13.719,44.933,109.2,78.291,2.5571,2.341,767.75
2023-12-04,70.43,72.03,72.08,70.15,31.64,920.46,78.03,79.5,79.72,77.52,388.38,73.04,74.58,75.03,72.63,388.83,40.104,42.75,42.755,39.87,73.54,100.76,104.15,106.44,100.29,7.91,118.9,119.0,119.0,118.6,0.06,134.45,135.0,135.0,135.0,0.02,465.78,465.46,467.16,464.97,171700.0,7332.59,7331.8,7354.32,7313.71,46580.0,16404.76,16390.17,16455.68,16386.8,52150.0,29914.09,29919.76,29983.62,29826.33,387940.0,10178.3,10139.1,10201.7,10135.8,105500.0,7512.96,7529.35,7533.81,7476.85,818380.0,89.2,95.62,92.89,117.12,95.5,107.1,92.59,109.06,114.19,125.91,89.4,86.8,12.796,12.738,42.004,108.3,77.407,2.552,2.3442,750.5
2023-12-05,68.91,70.72,70.88,68.42,30.66,914.14,77.2,78.1,79.09,77.0,352.89,72.32,73.3,74.12,72.02,358.7,38.133,40.505,40.665,37.915,82.88,95.38,100.75,100.75,94.93,9.11,117.95,118.5,118.5,118.1,0.05,134.15,134.15,134.15,134.15,0.01,467.62,465.43,467.98,464.85,172290.0,7386.99,7320.49,7392.64,7320.49,57280.0,16533.11,16405.14,16551.34,16394.02,63920.0,30082.88,29902.54,30089.82,29888.65,390240.0,10238.4,10177.0,10262.9,10166.1,137170.0,7489.84,7512.96,7512.96,7460.21,661290.0,84.41,90.03,88.92,113.63,91.45,104.22,89.71,106.0,108.98,120.78,86.19,83.55,12.127,12.094,39.946,107.2,76.546,2.5297,2.3268,745.5
2023-12-06,68.96,69.11,70.0,68.37,23.02,906.97,74.3,77.12,77.65,74.11,385.4,69.38,72.1,72.6,69.11,436.8,39.313,38.165,39.825,37.75,70.84,98.25,96.0,99.7,94.5,9.7,120.75,120.5,122.0,120.0,0.14,140.45,140.45,140.45,140.45,0.02,470.06,468.46,471.29,467.9,252290.0,7435.99,7400.21,7455.0,7384.99,60290.0,16656.44,16565.65,16727.07,16536.12,78580.0,30326.29,30212.02,30454.65,30139.55,394850.0,10258.1,10266.1,10301.3,10229.7,134300.0,7515.38,7489.84,7542.57,7486.8,1420000.0,85.54,91.02,89.74,115.39,93.62,110.43,91.31,106.44,110.0,122.07,87.16,86.99,12.446,12.417,40.998,109.0,74.244,2.4621,2.2518,719.25
2023-12-07,69.97,68.86,70.19,68.65,22.52,904.46,74.05,74.5,75.48,73.6,297.94,69.34,69.28,70.48,68.8,339.0,39.968,39.2,41.025,38.8,71.65,99.94,97.5,102.22,97.25,8.38,121.75,122.0,122.0,121.85,0.07,148.75,148.75,148.75,148.75,0.01,468.78,469.63,469.63,467.69,185370.0,7428.52,7424.82,7436.95,7415.66,52250.0,16628.99,16623.89,16655.3,16595.11,76800.0,30121.77,30297.19,30342.98,30052.94,421880.0,10146.0,10225.4,10246.7,10113.9,210700.0,7513.72,7515.38,7523.57,7480.49,789530.0,86.29,91.77,92.48,119.5,96.25,111.13,93.77,108.0,113.19,123.61,88.69,87.78,12.612,12.565,41.58,109.0,74.092,2.4452,2.2326,722.25
2023-12-08,68.62,70.0,70.76,68.45,22.24,898.32,75.84,74.59,76.36,74.2,228.45,71.23,69.76,71.63,69.5,302.25,38.598,40.5,41.75,38.54,74.05,97.1,102.5,104.09,96.89,7.24,122.9,123.0,126.0,122.6,0.07,151.0,151.0,151.0,151.0,,472.26,468.96,473.19,468.96,181940.0,7526.55,7441.0,7545.68,7437.97,59300.0,16759.22,16644.62,16782.72,16630.18,77810.0,30403.9,30149.82,30427.08,30057.59,315890.0,10223.4,10155.1,10229.2,10139.4,139110.0,7554.47,7513.72,7581.32,7509.83,779760.0,84.78,90.09,89.29,115.94,90.87,107.0,89.98,104.83,109.24,117.83,85.66,84.58,12.229,12.235,40.445,108.8,75.713,2.4771,2.2786,728.5
2023-12-11,67.34,68.5,68.5,66.26,29.08,896.09,76.03,75.73,76.5,75.01,212.76,71.32,71.15,71.81,70.35,274.41,36.118,38.105,38.105,35.915,79.23,90.18,94.01,94.5,89.33,8.44,121.95,120.5,122.0,120.5,0.08,152.5,152.5,152.5,152.5,0.01,473.7,472.52,474.14,471.16,172960.0,7551.53,7534.23,7559.95,7527.58,50140.0,16794.43,16760.59,16817.81,16734.27,66740.0,30426.58,30417.5,30469.61,30303.34,309970.0,10198.0,10220.1,10226.6,10178.2,140390.0,7544.89,7554.47,7557.4,7493.59,811930.0,80.09,85.38,82.76,108.31,84.72,100.72,83.9,98.64,105.77,115.37,80.04,77.96,11.5,11.419,38.219,106.3,75.976,2.4978,2.2768,727.75
2023-12-12,68.24,67.3,68.6,66.88,23.04,881.95,73.24,76.17,76.66,72.86,310.09,68.61,71.43,71.96,68.22,324.53,34.703,36.0,36.685,34.505,75.22,86.7,90.13,91.16,86.24,7.5,117.8,117.8,117.8,117.8,0.0,146.25,145.0,146.0,145.0,0.01,472.72,473.35,474.75,471.87,184040.0,7543.55,7557.32,7582.47,7542.53,51470.0,16791.74,16823.01,16837.18,16753.81,67860.0,30342.15,30500.94,30571.47,30341.18,428780.0,10118.7,10184.1,10198.4,10111.4,145120.0,7542.77,7544.89,7607.51,7542.37,788540.0,78.93,83.86,80.08,105.7,84.0,96.48,83.56,97.33,103.48,112.54,76.86,76.75,11.077,11.033,36.762,100.9,73.276,2.408,2.2193,707.5
2023-12-13,68.88,68.21,69.98,68.01,26.59,906.67,74.26,73.26,74.7,72.29,260.18,69.47,68.73,69.89,67.71,307.0,35.812,34.5,36.31,34.05,68.1,89.65,84.41,90.74,84.41,10.23,117.75,117.25,117.75,117.25,0.02,146.25,146.25,146.25,146.25,0.02,472.46,472.63,474.52,472.46,213740.0,7531.22,7542.1,7579.25,7529.11,62230.0,16766.05,16811.56,16836.45,16760.12,65410.0,30295.69,30356.89,30465.86,30293.54,471260.0,10096.1,10116.0,10158.7,10077.0,142960.0,7548.44,7542.77,7584.88,7542.68,888290.0,79.73,84.84,85.88,106.2,86.54,96.93,85.95,97.81,105.83,116.43,78.07,77.75,11.393,11.336,37.723,100.6,74.134,2.4459,2.2617,713.5
2023-12-14,66.73,69.12,70.16,65.99,23.65,961.54,76.61,74.76,77.35,74.44,257.52,71.58,69.85,72.46,69.54,275.69,34.85,36.5,36.695,34.52,69.5,86.8,88.0,90.54,86.2,10.58,117.75,118.9,118.9,118.9,0.03,145.5,145.5,145.5,145.5,,476.57,474.8,480.64,474.19,336500.0,7575.85,7626.54,7653.99,7547.0,91150.0,16752.23,16948.79,17003.28,16670.35,141290.0,30359.06,30595.04,30652.9,30145.65,828050.0,10171.7,10224.6,10257.8,10124.1,255850.0,7648.98,7548.44,7724.81,7548.44,1440000.0,80.0,83.7,82.97,106.08,85.37,96.63,84.28,97.8,104.05,116.06,75.15,78.46,11.338,11.244,36.916,102.1,76.383,2.4927,2.3379,733.0
2023-12-15,67.57,66.76,67.82,66.22,12.69,971.38,76.55,76.66,77.23,75.29,223.09,71.43,71.61,72.22,70.3,95.51,33.189,34.395,34.76,32.88,66.9,82.55,85.25,86.24,81.93,7.01,117.0,117.0,117.0,117.0,,145.25,145.25,145.25,145.25,,476.61,477.04,479.21,475.72,415760.0,7596.91,7607.92,7641.91,7587.68,134490.0,16751.44,16822.5,16890.11,16713.7,173710.0,30373.89,30501.5,30593.45,30302.96,1030000.0,10095.6,10194.9,10200.8,10050.7,330240.0,7576.36,7648.98,7668.22,7569.0,1580000.0,76.52,81.17,79.95,102.52,84.07,95.47,82.84,93.47,100.69,109.82,73.85,74.93,10.776,10.656,35.419,100.75,76.199,2.5136,2.3498,738.75
2023-12-18,69.61,68.26,71.38,67.03,4.27,957.59,77.95,76.8,79.51,75.76,279.47,72.47,71.68,74.26,70.64,73.94,35.522,33.895,37.59,32.325,104.94,88.74,82.5,94.0,80.77,11.58,117.2,117.2,117.2,117.2,,144.75,144.75,144.75,144.75,,475.32,475.78,476.79,474.4,185040.0,7568.86,7563.31,7580.64,7548.18,53710.0,16650.55,16683.69,16744.27,16624.65,56720.0,30241.02,30275.06,30338.91,30196.27,506370.0,10054.9,10064.4,10125.8,10039.3,134020.0,7614.48,7576.36,7630.57,7557.24,661070.0,80.95,84.95,86.99,110.05,85.67,102.11,85.57,100.47,103.86,117.74,76.93,78.52,11.397,11.274,37.354,101.05,77.41,2.5635,2.3758,754.75
2023-12-19,69.76,69.99,69.99,68.75,1.04,979.13,79.23,78.06,79.67,77.41,214.68,73.44,72.48,74.01,71.85,25.69,32.568,36.0,36.0,32.1,76.93,80.55,88.0,88.0,79.73,8.59,115.9,115.9,115.9,115.9,,145.25,145.25,145.25,145.25,,477.04,475.47,477.38,475.35,207090.0,7574.67,7560.57,7579.86,7553.08,48690.0,16744.41,16657.44,16750.51,16656.64,59220.0,30363.53,30262.03,30374.84,30200.69,407490.0,10106.7,10054.1,10123.1,10023.8,115240.0,7638.03,7614.48,7642.15,7605.35,935130.0,76.85,81.25,79.1,96.98,82.93,93.68,81.26,89.19,100.17,110.59,73.6,75.09,10.619,10.451,34.707,101.35,78.621,2.5967,2.4125,761.25
2023-12-20,73.2,69.75,73.55,69.75,1.45,959.46,79.7,79.17,80.6,79.07,241.81,74.22,74.06,75.37,73.6,273.36,33.521,33.005,34.67,32.79,62.06,83.4,84.91,86.5,81.66,10.17,115.95,116.0,116.0,116.0,0.01,144.25,144.25,144.25,144.25,,477.94,477.48,479.39,476.05,244240.0,7583.43,7595.25,7604.96,7552.29,43860.0,16733.05,16779.41,16789.96,16694.56,63370.0,30361.21,30452.37,30461.0,30204.35,671720.0,10101.0,10151.2,10158.2,10037.5,146800.0,7715.68,7638.03,7762.88,7637.93,875630.0,79.35,83.8,81.82,100.97,84.98,94.7,83.55,93.24,103.36,113.24,76.51,76.12,10.895,10.691,36.034,102.15,78.79,2.5935,2.4106,763.75
2023-12-21,75.88,73.5,76.42,73.5,0.82,980.73,79.39,79.0,80.13,77.81,193.32,73.89,73.81,74.58,72.44,251.98,34.203,33.975,36.29,33.755,78.0,85.55,80.01,91.13,81.4,7.56,115.75,115.75,115.75,115.75,,145.25,145.25,145.25,145.25,0.02,476.94,476.93,477.22,475.1,156300.0,7571.4,7557.16,7574.71,7537.81,36200.0,16687.42,16667.31,16708.35,16624.16,57870.0,30274.26,30220.57,30312.6,30143.04,430100.0,10104.3,10068.6,10108.5,10063.3,84140.0,7694.73,7715.68,7715.68,7668.41,562950.0,81.5,85.3,84.71,105.49,88.54,98.15,86.99,97.48,107.37,116.86,80.73,79.13,11.035,10.826,36.425,103.75,78.277,2.5772,2.3811,754.75
2023-12-22,76.94,75.88,77.08,75.0,0.45,983.56,79.07,79.35,80.37,78.88,119.19,73.56,73.91,74.98,73.39,222.6,34.174,34.37,34.775,33.43,57.52,85.32,85.75,87.45,83.65,5.79,116.0,117.0,117.0,117.0,0.0,145.5,145.5,145.5,145.5,,477.6,476.63,478.04,476.07,125600.0,7568.82,7560.97,7589.0,7557.58,31760.0,16706.18,16673.3,16735.32,16651.78,46300.0,30353.29,30268.04,30392.88,30208.85,459970.0,10111.9,10094.2,10143.1,10081.0,91970.0,7697.51,7694.73,7715.21,7676.43,320560.0,80.55,84.35,85.26,106.89,89.35,99.24,88.2,98.57,108.63,118.09,81.57,79.21,11.074,10.906,36.464,102.75,78.012,2.5474,2.3603,754.25
2023-12-27,77.74,77.27,78.57,77.08,0.96,998.94,79.65,80.79,81.33,79.29,70.39,74.11,75.32,75.66,73.77,253.32,35.513,35.015,37.35,35.005,50.2,90.03,88.5,93.9,88.3,9.88,117.5,118.95,118.95,118.0,0.01,146.0,146.0,146.0,146.0,,478.62,477.43,479.72,477.43,119340.0,7571.82,7580.97,7603.27,7560.54,31600.0,16742.07,16727.77,16775.71,16697.58,37680.0,30421.51,30414.02,30515.99,30324.68,313140.0,10121.8,10096.1,10146.8,10077.9,130950.0,7724.95,7697.51,7759.74,7697.51,409460.0,82.2,87.7,86.7,109.1,90.79,98.72,89.88,101.14,110.95,120.54,83.0,80.3,11.601,11.458,38.075,103.75,78.783,2.5224,2.3741,747.75
2023-12-28,77.94,77.69,78.02,76.98,0.94,1008.85,78.39,79.8,79.95,78.25,18.78,71.77,73.8,74.4,71.72,262.75,33.105,34.84,34.905,32.705,46.6,83.56,87.5,87.5,83.25,17.57,117.25,117.25,117.25,117.25,,145.45,145.45,145.45,145.45,,478.08,479.75,480.43,477.72,95190.0,7535.16,7591.85,7593.96,7531.71,31280.0,16701.55,16780.95,16783.79,16688.52,36090.0,30331.17,30502.21,30518.91,30331.17,238380.0,10086.2,10124.0,10136.3,10074.6,95150.0,7722.74,7724.95,7745.99,7708.74,316820.0,80.9,85.3,82.27,103.33,85.94,96.71,85.2,95.44,105.63,116.33,78.01,77.91,10.91,10.726,35.975,102.5,76.417,2.4646,2.3151,738.5
2023-12-29,77.98,78.0,78.61,77.28,,999.73,77.04,77.38,77.98,76.73,192.95,71.65,71.99,72.62,71.25,214.49,32.35,33.395,34.4,31.6,39.62,80.71,84.0,86.1,78.91,4.46,117.6,107.6,107.6,107.6,,146.4,146.4,146.4,146.4,,479.02,478.28,479.86,478.28,88070.0,7543.18,7547.53,7569.92,7530.93,27800.0,16751.64,16729.26,16758.53,16726.97,26860.0,30351.62,30376.28,30481.25,30316.0,276800.0,10102.1,10092.2,10143.6,10090.9,101940.0,7733.24,7722.74,7746.91,7719.02,225640.0,77.85,83.1,82.51,103.03,86.19,96.16,84.59,95.23,105.26,116.17,79.12,78.29,10.456,10.333,34.756,102.25,76.318,2.451,2.3159,722.75
